Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Moh_Request,Chrome 66.0.3359.139,,2018-05-05 19:24:39,2018-05-05 19:37:00,12m - 21.714s,PASSED
,,,,,,
Test Cases/MOH TO CMS REQUEST/MohRequestSchedule2,Chrome 66.0.3359.139,,2018-05-05 19:24:39,2018-05-05 19:27:30,2m - 51.189s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-05 19:24:39,2018-05-05 19:24:42,2.896s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-05 19:24:42,2018-05-05 19:24:44,2.235s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-05 19:24:44,2018-05-05 19:24:46,1.151s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:24:46,2018-05-05 19:24:46,0.848s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-05 19:24:46,2018-05-05 19:24:47,0.124s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-05 19:24:47,2018-05-05 19:24:47,0.108s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:24:47,2018-05-05 19:24:51,4.015s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:24:51,2018-05-05 19:24:52,0.932s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:24:52,2018-05-05 19:24:54,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:24:54,2018-05-05 19:24:54,0.611s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:24:54,2018-05-05 19:24:56,2.002s,PASSED
selectOptionByValue,Chrome 66.0.3359.139,,2018-05-05 19:24:56,2018-05-05 19:24:56,0.217s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:24:56,2018-05-05 19:24:58,2.003s,PASSED
selectOptionByValue,Chrome 66.0.3359.139,,2018-05-05 19:24:58,2018-05-05 19:24:59,0.390s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Schedule2/Page_KDMC - CMS/select_--Select--Albendazole)),Chrome 66.0.3359.139,,2018-05-05 19:24:59,2018-05-05 19:24:59,0.086s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.139,,2018-05-05 19:24:59,2018-05-05 19:27:19,2m - 20.157s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:27:19,2018-05-05 19:27:22,3.002s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-05 19:27:22,2018-05-05 19:27:22,0.069s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:22,2018-05-05 19:27:22,0.116s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:27:22,2018-05-05 19:27:25,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:25,2018-05-05 19:27:26,0.587s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:27:26,2018-05-05 19:27:29,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:29,2018-05-05 19:27:29,0.100s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:29,2018-05-05 19:27:29,0.450s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-05 19:27:29,2018-05-05 19:27:30,0.776s,PASSED
,,,,,,
Test Cases/MOH TO CMS REQUEST/MohRequestSchedule3,Chrome 66.0.3359.139,,2018-05-05 19:27:30,2018-05-05 19:29:12,1m - 42.045s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-05 19:27:30,2018-05-05 19:27:32,2.021s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-05 19:27:32,2018-05-05 19:27:34,1.728s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-05 19:27:34,2018-05-05 19:27:35,1.138s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:35,2018-05-05 19:27:36,0.649s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-05 19:27:36,2018-05-05 19:27:36,0.119s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-05 19:27:36,2018-05-05 19:27:36,0.106s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-05 19:27:36,2018-05-05 19:27:40,4.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:40,2018-05-05 19:27:41,0.865s,PASSED
click,Chrome 66.0.3359.139,,2018-05-05 19:27:41,2018-05-05 19:27:42,0.569s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-05 19:27:42,2018-05-05 19:27:42,0.153s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-05 19:27:42,2018-05-05 19:27:42,0.168s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Schedule3/Page_KDMC - CMS/select_--Select--Amoxycillin 2)),Chrome 66.0.3359.139,,2018-05-05 19:27:42,2018-05-05 19:27:42,0.070s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.139,,2018-05-05 19:27:42,2018-05-05 19:29:02,1m - 19.550s,PASSED
