Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Emergency_Suite,Chrome 66.0.3359.181,It Contains All The Schedule Emergency Request,2018-05-22 13:27:29,2018-05-22 13:51:37,24m - 7.536s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_001 Verify Schedule 1 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 13:27:29,2018-05-22 13:28:33,1m - 3.224s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 13:27:30,2018-05-22 13:27:33,2.843s,PASSED
"Statement - out.println(""Verify Schedule 1 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-22 13:27:33,2018-05-22 13:27:33,0.009s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 13:27:33,2018-05-22 13:27:35,2.318s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-22 13:27:35,2018-05-22 13:27:36,1.175s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:27:36,2018-05-22 13:27:37,0.192s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:27:37,2018-05-22 13:27:37,0.137s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:27:37,2018-05-22 13:27:40,3.022s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:27:40,2018-05-22 13:27:41,1.108s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:27:41,2018-05-22 13:27:44,3.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:27:44,2018-05-22 13:27:44,0.144s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:27:44,2018-05-22 13:27:46,2.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:27:46,2018-05-22 13:27:46,0.464s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:27:46,2018-05-22 13:27:48,2.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:27:48,2018-05-22 13:27:49,0.185s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-22 13:27:49,2018-05-22 13:27:49,0.083s,PASSED
"Statement - For ([u = 1, u < seletedoptions, (u++)])",Chrome 66.0.3359.181,,2018-05-22 13:27:49,2018-05-22 13:28:33,44.033s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_002 Verify Schedule 3 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 13:28:33,2018-05-22 13:32:57,4m - 23.973s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 13:28:33,2018-05-22 13:28:36,2.688s,PASSED
"Statement - out.println(""Verify Schedule 3 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-22 13:28:36,2018-05-22 13:28:36,0.001s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 13:28:36,2018-05-22 13:28:37,1.643s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-22 13:28:37,2018-05-22 13:28:38,1.147s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:28:38,2018-05-22 13:28:39,0.111s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:28:39,2018-05-22 13:28:39,0.117s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:28:39,2018-05-22 13:28:42,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:28:42,2018-05-22 13:28:43,0.842s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:28:43,2018-05-22 13:28:46,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:28:46,2018-05-22 13:28:51,5.127s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:28:51,2018-05-22 13:28:53,2.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:28:53,2018-05-22 13:28:58,5.679s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:28:58,2018-05-22 13:29:00,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:29:00,2018-05-22 13:29:01,0.173s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-22 13:29:01,2018-05-22 13:29:01,0.070s,PASSED
"Statement - For ([u = 1, u < seletedoptions - 1, (u++)])",Chrome 66.0.3359.181,,2018-05-22 13:29:01,2018-05-22 13:32:17,3m - 16.253s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-22 13:32:17,2018-05-22 13:32:17,0.041s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:32:17,2018-05-22 13:32:22,5.079s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:32:22,2018-05-22 13:32:25,3.001s,PASSED
Statement - RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/font_ERNO100520183)),Chrome 66.0.3359.181,,2018-05-22 13:32:25,2018-05-22 13:32:57,31.732s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_003 Verify Schedule 5 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 13:32:57,2018-05-22 13:35:39,2m - 41.871s,FAILED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 13:32:57,2018-05-22 13:33:00,2.625s,PASSED
"Statement - out.println(""Verify Schedule 5 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-22 13:33:00,2018-05-22 13:33:00,0.000s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 13:33:00,2018-05-22 13:33:02,2.396s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-22 13:33:02,2018-05-22 13:33:03,1.360s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:33:03,2018-05-22 13:33:03,0.117s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:33:03,2018-05-22 13:33:04,0.112s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:33:04,2018-05-22 13:33:07,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:33:07,2018-05-22 13:33:13,6.007s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:33:13,2018-05-22 13:33:16,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:33:16,2018-05-22 13:33:21,5.154s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:33:21,2018-05-22 13:33:23,2.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:33:23,2018-05-22 13:33:28,5.605s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:33:28,2018-05-22 13:33:30,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:33:30,2018-05-22 13:33:31,0.242s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-22 13:33:31,2018-05-22 13:33:31,0.066s,PASSED
Statement - out.println(seletedoptions),Chrome 66.0.3359.181,,2018-05-22 13:33:31,2018-05-22 13:33:31,0.001s,PASSED
"Statement - For ([u = 1, u < seletedoptions, (u++)])",Chrome 66.0.3359.181,,2018-05-22 13:33:31,2018-05-22 13:34:59,1m - 27.990s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-22 13:34:59,2018-05-22 13:34:59,0.057s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:34:59,2018-05-22 13:35:04,5.087s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:35:04,2018-05-22 13:35:07,3.002s,PASSED
Statement - RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/font_ERNO100520183)),Chrome 66.0.3359.181,,2018-05-22 13:35:07,2018-05-22 13:35:39,31.793s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_004 Verify Schedule 7 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 13:35:39,2018-05-22 13:39:53,4m - 14.693s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 13:35:39,2018-05-22 13:35:41,2.620s,PASSED
"Statement - out.println(""Verify Schedule 7 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-22 13:35:41,2018-05-22 13:35:41,0.001s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 13:35:41,2018-05-22 13:35:43,1.945s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-22 13:35:43,2018-05-22 13:35:44,1.150s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:35:44,2018-05-22 13:35:45,0.137s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:35:45,2018-05-22 13:35:45,0.108s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:35:45,2018-05-22 13:35:48,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:35:48,2018-05-22 13:35:49,0.810s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:35:49,2018-05-22 13:35:52,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:35:52,2018-05-22 13:35:52,0.100s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:35:52,2018-05-22 13:35:54,2.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:35:54,2018-05-22 13:35:54,0.516s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:35:54,2018-05-22 13:35:56,2.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:35:56,2018-05-22 13:35:56,0.203s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-22 13:35:56,2018-05-22 13:35:56,0.065s,PASSED
"Statement - For ([u = 1, u < seletedoptions, (u++)])",Chrome 66.0.3359.181,,2018-05-22 13:35:56,2018-05-22 13:36:09,12.304s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-22 13:36:09,2018-05-22 13:36:09,0.037s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:09,2018-05-22 13:36:09,0.089s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:09,2018-05-22 13:36:12,3.002s,PASSED
Statement - RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/font_ERNO100520183)),Chrome 66.0.3359.181,,2018-05-22 13:36:12,2018-05-22 13:36:12,0.064s,PASSED
"Statement - Rno = RequestNumber.split(""/"")[2]",Chrome 66.0.3359.181,,2018-05-22 13:36:12,2018-05-22 13:36:12,0.004s,PASSED
Statement - out.println(Rno),Chrome 66.0.3359.181,,2018-05-22 13:36:12,2018-05-22 13:36:12,0.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:12,2018-05-22 13:36:13,0.605s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:13,2018-05-22 13:36:16,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:16,2018-05-22 13:36:16,0.097s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:16,2018-05-22 13:36:16,0.646s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:16,2018-05-22 13:36:19,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:19,2018-05-22 13:36:20,0.536s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:36:20,2018-05-22 13:36:20,0.123s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:36:20,2018-05-22 13:36:20,0.110s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:20,2018-05-22 13:36:23,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:23,2018-05-22 13:36:24,0.581s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:24,2018-05-22 13:36:26,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:26,2018-05-22 13:36:26,0.545s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:36:26,2018-05-22 13:36:26,0.256s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:36:26,2018-05-22 13:36:27,0.413s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:27,2018-05-22 13:36:27,0.085s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - CMO/input_3), ""xpath"", ""equals"", ""//*[@id="" + Rno + ""]"", true)",Chrome 66.0.3359.181,,2018-05-22 13:36:27,2018-05-22 13:36:27,0.012s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:27,2018-05-22 13:36:28,0.623s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:28,2018-05-22 13:36:30,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 13:36:30,2018-05-22 13:36:30,0.187s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:30,2018-05-22 13:36:30,0.106s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:30,2018-05-22 13:36:32,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:32,2018-05-22 13:36:33,0.644s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:33,2018-05-22 13:36:35,2.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:35,2018-05-22 13:36:35,0.103s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:35,2018-05-22 13:36:35,0.438s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:35,2018-05-22 13:36:38,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:38,2018-05-22 13:36:39,0.978s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:36:39,2018-05-22 13:36:39,0.107s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:36:39,2018-05-22 13:36:39,0.111s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:39,2018-05-22 13:36:42,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:42,2018-05-22 13:36:44,1.625s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:44,2018-05-22 13:36:46,2.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:46,2018-05-22 13:36:46,0.152s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:46,2018-05-22 13:36:47,1.045s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 13:36:47,2018-05-22 13:36:47,0.118s,PASSED
"Statement - ChooseRequest = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_Store/input_3), ""xpath"", ""equals"", ""//*[@id="" + Rno + ""]"", true)",Chrome 66.0.3359.181,,2018-05-22 13:36:47,2018-05-22 13:36:47,0.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:36:47,2018-05-22 13:36:48,0.895s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 13:36:48,2018-05-22 13:36:50,2.000s,PASSED
Statement - selectedoptions1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_Store/select_--Select--Amikacin -500)),Chrome 66.0.3359.181,,2018-05-22 13:36:50,2018-05-22 13:36:50,0.084s,PASSED
"Statement - out.println(""SOptions : "" + selectedoptions1)",Chrome 66.0.3359.181,,2018-05-22 13:36:50,2018-05-22 13:36:50,0.000s,PASSED
"Statement - For ([a = 1, a <= selectedoptions1 - 1, (a++)])",Chrome 66.0.3359.181,,2018-05-22 13:36:50,2018-05-22 13:39:47,2m - 56.631s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-22 13:39:47,2018-05-22 13:39:47,0.041s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-05-22 13:39:47,2018-05-22 13:39:51,4.050s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:39:51,2018-05-22 13:39:52,1.320s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 13:39:52,2018-05-22 13:39:53,0.400s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-05-22 13:39:53,2018-05-22 13:39:53,0.621s,PASSED
"Statement - out.println(""Schedule 7 Emergency Request Are Working Successfully"")",Chrome 66.0.3359.181,,2018-05-22 13:39:53,2018-05-22 13:39:53,0.000s,PASSED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_005 Verify Schedule 8 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 13:39:53,2018-05-22 13:43:20,3m - 26.336s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 13:39:54,2018-05-22 13:39:55,1.948s,PASSED
"Statement - out.println(""Verify Schedule 8 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-22 13:39:55,2018-05-22 13:39:55,0.000s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 13:39:55,2018-05-22 13:39:57,1.723s,PASSED
