Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Emergency_Suite,Chrome 66.0.3359.181,It Contains All The Schedule Emergency Request,2018-05-30 14:35:56,2018-05-30 15:13:29,37m - 32.940s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_001 Verify Schedule 1 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-30 14:35:56,2018-05-30 14:46:11,10m - 15.226s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-30 14:35:56,2018-05-30 14:36:00,3.041s,PASSED
"Statement - out.println(""Verify Schedule 1 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-05-30 14:36:00,2018-05-30 14:36:00,0.012s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-30 14:36:00,2018-05-30 14:36:01,1.895s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-30 14:36:01,2018-05-30 14:36:03,1.159s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 14:36:03,2018-05-30 14:36:03,0.187s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-30 14:36:03,2018-05-30 14:36:03,0.138s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-30 14:36:03,2018-05-30 14:36:06,3.018s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 14:36:06,2018-05-30 14:36:07,0.940s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-30 14:36:07,2018-05-30 14:36:10,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 14:36:10,2018-05-30 14:36:10,0.170s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-30 14:36:10,2018-05-30 14:36:12,2.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-30 14:36:12,2018-05-30 14:36:13,0.584s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-30 14:36:13,2018-05-30 14:36:15,2.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-30 14:36:15,2018-05-30 14:36:15,0.207s,PASSED
