Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HealthPost_Store_Suite,Chrome 66.0.3359.181,Healthpost to store suite,2018-05-22 11:22:25,2018-05-22 12:11:45,49m - 20.275s,FAILED
,,,,,,
Test Cases/HEALTHPOST TEST CASES/TC_HP_001 Verify Schedule 1 Healthpost Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-22 11:22:25,2018-05-22 11:34:43,12m - 17.643s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-22 11:22:26,2018-05-22 11:22:28,2.732s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 11:22:28,2018-05-22 11:22:32,3.431s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-22 11:22:32,2018-05-22 11:22:33,1.160s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:22:33,2018-05-22 11:22:35,1.999s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 11:22:35,2018-05-22 11:22:35,0.155s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 11:22:35,2018-05-22 11:22:35,0.123s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:22:35,2018-05-22 11:22:38,3.017s,PASSED
sendKeys,Chrome 66.0.3359.181,,2018-05-22 11:22:38,2018-05-22 11:22:39,0.896s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:22:39,2018-05-22 11:22:42,3.003s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-05-22 11:22:42,2018-05-22 11:22:42,0.146s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:22:42,2018-05-22 11:22:43,1.002s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-05-22 11:22:43,2018-05-22 11:22:44,0.694s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:22:44,2018-05-22 11:22:45,1.003s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 11:22:45,2018-05-22 11:22:45,0.207s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(HealthpostToStore/Page_HealthPost Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-22 11:22:45,2018-05-22 11:22:45,0.096s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.181,,2018-05-22 11:22:45,2018-05-22 11:24:38,1m - 53.110s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-22 11:24:38,2018-05-22 11:24:39,0.059s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:39,2018-05-22 11:24:39,0.099s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:24:39,2018-05-22 11:24:42,3.000s,PASSED
Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(HealthpostToStore/Page_HealthPost Store/font_HPRNO180520187)),Chrome 66.0.3359.181,,2018-05-22 11:24:42,2018-05-22 11:24:42,0.097s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-05-22 11:24:42,2018-05-22 11:24:42,0.006s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-05-22 11:24:42,2018-05-22 11:24:42,0.003s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:42,2018-05-22 11:24:42,0.478s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:24:42,2018-05-22 11:24:45,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:45,2018-05-22 11:24:45,0.133s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:45,2018-05-22 11:24:46,0.679s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:24:46,2018-05-22 11:24:49,3.000s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-22 11:24:49,2018-05-22 11:24:49,0.376s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:49,2018-05-22 11:24:50,0.661s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 11:24:50,2018-05-22 11:24:50,0.102s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-22 11:24:50,2018-05-22 11:24:50,0.100s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:24:50,2018-05-22 11:24:53,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:53,2018-05-22 11:24:54,0.810s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:54,2018-05-22 11:24:56,2.100s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-22 11:24:56,2018-05-22 11:24:58,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 11:24:58,2018-05-22 11:24:58,0.213s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:58,2018-05-22 11:24:58,0.083s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-22 11:24:58,2018-05-22 11:24:59,0.156s,PASSED
click,Chrome 66.0.3359.181,,2018-05-22 11:24:59,2018-05-22 11:24:59,0.058s,PASSED
