Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Dispensary_Store_Suite,Chrome 66.0.3359.181,,2018-06-09 16:30:12,2018-06-09 17:33:00,1h - 2m - 47.921s,PASSED
,,,,,,
Test Cases/DISPENSARY TEST CASES/TC_DP_001 Verify Schedule 1 Dispensary Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-09 16:30:12,2018-06-09 16:38:56,8m - 44.087s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-09 16:30:13,2018-06-09 16:30:16,3.366s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 16:30:16,2018-06-09 16:30:18,1.930s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-09 16:30:18,2018-06-09 16:30:19,1.143s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 16:30:19,2018-06-09 16:30:21,1.229s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 16:30:21,2018-06-09 16:30:21,0.205s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 16:30:21,2018-06-09 16:30:21,0.212s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 16:30:21,2018-06-09 16:30:24,3.025s,PASSED
sendKeys,Chrome 66.0.3359.181,,2018-06-09 16:30:24,2018-06-09 16:30:25,0.781s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 16:30:25,2018-06-09 16:30:28,3.002s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-06-09 16:30:28,2018-06-09 16:30:28,0.152s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-06-09 16:30:28,2018-06-09 16:30:29,0.711s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 16:30:29,2018-06-09 16:30:29,0.448s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToStore/Page_Dispensary Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-06-09 16:30:29,2018-06-09 16:30:29,0.109s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.181,,2018-06-09 16:30:29,2018-06-09 16:32:25,1m - 55.551s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 16:32:25,2018-06-09 16:32:25,0.047s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 16:32:25,2018-06-09 16:32:25,0.108s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 16:32:25,2018-06-09 16:32:28,3.001s,PASSED
