Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
HealthPost_CMS_Suite,Chrome 66.0.3359.181,,2018-05-28 11:21:57,2018-05-28 11:44:59,23m - 1.990s,ERROR
,,,,,,
Test Cases/HEALTHPOST TEST CASES/TC_HP_013 Verify Schedule 1 Healthpost To CMS Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-05-28 11:21:58,2018-05-28 11:24:24,2m - 26.529s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-28 11:21:58,2018-05-28 11:22:02,3.427s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-28 11:22:02,2018-05-28 11:22:04,2.616s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-28 11:22:04,2018-05-28 11:22:05,1.149s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:05,2018-05-28 11:22:06,1.035s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 11:22:06,2018-05-28 11:22:06,0.171s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-28 11:22:06,2018-05-28 11:22:07,0.121s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:07,2018-05-28 11:22:10,3.016s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:10,2018-05-28 11:22:11,0.920s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:11,2018-05-28 11:22:14,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:14,2018-05-28 11:22:14,0.199s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:14,2018-05-28 11:22:14,0.665s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:14,2018-05-28 11:22:16,2.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 11:22:16,2018-05-28 11:22:17,0.203s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-05-28 11:22:17,2018-05-28 11:22:17,0.235s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(HealthpostToCms/Page_HealthPost Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-05-28 11:22:17,2018-05-28 11:22:17,0.087s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.181,,2018-05-28 11:22:17,2018-05-28 11:22:26,9.362s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-05-28 11:22:26,2018-05-28 11:22:26,0.051s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:26,2018-05-28 11:22:26,0.081s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:26,2018-05-28 11:22:29,3.002s,PASSED
Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(HealthpostToCms/Page_HealthPost Store/font_PRNO18052018174)),Chrome 66.0.3359.181,,2018-05-28 11:22:29,2018-05-28 11:22:30,0.106s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-05-28 11:22:30,2018-05-28 11:22:30,0.007s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-05-28 11:22:30,2018-05-28 11:22:30,0.004s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:30,2018-05-28 11:22:30,0.498s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:30,2018-05-28 11:22:33,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:33,2018-05-28 11:22:33,0.131s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:33,2018-05-28 11:22:34,0.509s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-28 11:22:34,2018-05-28 11:22:37,3.003s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-28 11:22:37,2018-05-28 11:22:37,0.371s,PASSED
click,Chrome 66.0.3359.181,,2018-05-28 11:22:37,2018-05-28 11:22:38,0.549s,PASSED
