Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Moh_Request,Chrome 66.0.3359.139,,2018-05-08 10:25:16,2018-05-08 10:44:32,19m - 16.249s,FAILED
,,,,,,
Test Cases/MOH TO CMS REQUEST/MohRequestSchedule1,Chrome 66.0.3359.139,,2018-05-08 10:25:16,2018-05-08 10:32:10,6m - 54.045s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-08 10:25:17,2018-05-08 10:25:19,2.769s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-08 10:25:19,2018-05-08 10:25:34,14.377s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-08 10:25:34,2018-05-08 10:25:35,1.161s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:25:35,2018-05-08 10:25:36,1.253s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:25:36,2018-05-08 10:25:36,0.136s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:25:36,2018-05-08 10:25:36,0.120s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:25:36,2018-05-08 10:25:39,3.016s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:25:39,2018-05-08 10:25:41,1.110s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:25:41,2018-05-08 10:25:41,0.688s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:25:41,2018-05-08 10:25:41,0.176s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:25:41,2018-05-08 10:25:42,0.182s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Schedule1/Page_KDMC - CMS/select_--Select--Adernaline 0.)),Chrome 66.0.3359.139,,2018-05-08 10:25:42,2018-05-08 10:25:42,0.094s,PASSED
"Statement - For ([h = 1, h < selectedoptions, (h++)])",Chrome 66.0.3359.139,,2018-05-08 10:25:42,2018-05-08 10:31:22,5m - 40.612s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:31:22,2018-05-08 10:31:22,0.053s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:31:22,2018-05-08 10:31:27,5.117s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:31:27,2018-05-08 10:31:29,1.597s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:31:29,2018-05-08 10:31:35,6.306s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:31:35,2018-05-08 10:31:38,3.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:31:38,2018-05-08 10:32:10,31.991s,FAILED
,,,,,,
Test Cases/MOH TO CMS REQUEST/MohRequestSchedule2,Chrome 66.0.3359.139,,2018-05-08 10:32:10,2018-05-08 10:34:59,2m - 48.981s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-08 10:32:11,2018-05-08 10:32:13,2.736s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-08 10:32:13,2018-05-08 10:32:16,3.037s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-08 10:32:16,2018-05-08 10:32:17,1.134s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:32:17,2018-05-08 10:32:18,0.730s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:32:18,2018-05-08 10:32:18,0.120s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:32:18,2018-05-08 10:32:18,0.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:32:18,2018-05-08 10:32:22,4.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:32:22,2018-05-08 10:32:24,1.478s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:32:24,2018-05-08 10:32:26,2.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:32:26,2018-05-08 10:32:27,0.848s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:32:27,2018-05-08 10:32:29,2.001s,PASSED
selectOptionByValue,Chrome 66.0.3359.139,,2018-05-08 10:32:29,2018-05-08 10:32:29,0.194s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:32:29,2018-05-08 10:32:31,2.001s,PASSED
selectOptionByValue,Chrome 66.0.3359.139,,2018-05-08 10:32:31,2018-05-08 10:32:31,0.339s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Schedule2/Page_KDMC - CMS/select_--Select--Albendazole)),Chrome 66.0.3359.139,,2018-05-08 10:32:31,2018-05-08 10:32:31,0.070s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.139,,2018-05-08 10:32:31,2018-05-08 10:34:50,2m - 18.672s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:34:50,2018-05-08 10:34:53,3.002s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:34:53,2018-05-08 10:34:53,0.033s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:34:53,2018-05-08 10:34:53,0.104s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:34:53,2018-05-08 10:34:54,1.062s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:34:54,2018-05-08 10:34:55,0.547s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:34:55,2018-05-08 10:34:58,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:34:58,2018-05-08 10:34:58,0.095s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:34:58,2018-05-08 10:34:59,0.750s,PASSED
closeBrowser,Chrome 66.0.3359.139,,2018-05-08 10:34:59,2018-05-08 10:34:59,0.733s,PASSED
,,,,,,
Test Cases/MOH TO CMS REQUEST/MohRequestSchedule3,Chrome 66.0.3359.139,,2018-05-08 10:34:59,2018-05-08 10:36:39,1m - 39.434s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-08 10:34:59,2018-05-08 10:35:01,1.956s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-08 10:35:01,2018-05-08 10:35:09,7.608s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-08 10:35:09,2018-05-08 10:35:10,1.137s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:35:10,2018-05-08 10:35:11,0.789s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:35:11,2018-05-08 10:35:11,0.121s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-08 10:35:11,2018-05-08 10:35:11,0.105s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:35:11,2018-05-08 10:35:15,4.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:35:15,2018-05-08 10:35:17,2.168s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:35:17,2018-05-08 10:35:22,4.971s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:35:22,2018-05-08 10:35:22,0.156s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-08 10:35:22,2018-05-08 10:35:23,0.172s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Schedule3/Page_KDMC - CMS/select_--Select--Amoxycillin 2)),Chrome 66.0.3359.139,,2018-05-08 10:35:23,2018-05-08 10:35:23,0.070s,PASSED
"Statement - For ([i = 1, i < selectedoptions, (i++)])",Chrome 66.0.3359.139,,2018-05-08 10:35:23,2018-05-08 10:36:27,1m - 3.801s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:36:27,2018-05-08 10:36:30,3.001s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-08 10:36:30,2018-05-08 10:36:30,0.053s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:36:30,2018-05-08 10:36:30,0.099s,PASSED
waitForElementPresent,Chrome 66.0.3359.139,,2018-05-08 10:36:30,2018-05-08 10:36:30,0.544s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:36:30,2018-05-08 10:36:32,1.609s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-08 10:36:32,2018-05-08 10:36:35,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:36:35,2018-05-08 10:36:35,0.096s,PASSED
click,Chrome 66.0.3359.139,,2018-05-08 10:36:35,2018-05-08 10:36:38,3.084s,PASSED
