Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Dispensary_Store_Suite,Chrome 66.0.3359.181,,2018-06-09 23:55:38,2018-06-10 00:57:31,1h - 1m - 52.153s,PASSED
,,,,,,
Test Cases/DISPENSARY TEST CASES/TC_DP_001 Verify Schedule 1 Dispensary Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-09 23:55:39,2018-06-10 00:04:06,8m - 27.286s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-09 23:55:39,2018-06-09 23:55:42,3.028s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 23:55:42,2018-06-09 23:55:44,1.523s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-09 23:55:44,2018-06-09 23:55:45,1.147s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:55:45,2018-06-09 23:55:46,1.121s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 23:55:46,2018-06-09 23:55:46,0.163s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 23:55:46,2018-06-09 23:55:47,0.246s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:55:47,2018-06-09 23:55:50,3.018s,PASSED
sendKeys,Chrome 66.0.3359.181,,2018-06-09 23:55:50,2018-06-09 23:55:50,0.617s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:55:50,2018-06-09 23:55:53,3.001s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-06-09 23:55:53,2018-06-09 23:55:53,0.163s,PASSED
doubleClick,Chrome 66.0.3359.181,,2018-06-09 23:55:53,2018-06-09 23:55:54,0.589s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 23:55:54,2018-06-09 23:55:54,0.186s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToStore/Page_Dispensary Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-06-09 23:55:54,2018-06-09 23:55:54,0.109s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.181,,2018-06-09 23:55:54,2018-06-09 23:57:46,1m - 51.451s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 23:57:46,2018-06-09 23:57:46,0.043s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:57:46,2018-06-09 23:57:46,0.115s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:57:46,2018-06-09 23:57:49,3.001s,PASSED
Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToStore/Page_Dispensary Store/font_HPRNO180520187)),Chrome 66.0.3359.181,,2018-06-09 23:57:49,2018-06-09 23:57:49,0.054s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-06-09 23:57:49,2018-06-09 23:57:49,0.008s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-06-09 23:57:49,2018-06-09 23:57:49,0.004s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:57:49,2018-06-09 23:57:49,0.595s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:57:49,2018-06-09 23:57:52,3.001s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-09 23:57:52,2018-06-09 23:57:53,0.047s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:57:53,2018-06-09 23:57:53,0.081s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:57:53,2018-06-09 23:57:53,0.697s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:57:53,2018-06-09 23:57:56,3.001s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 23:57:56,2018-06-09 23:57:57,0.451s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:57:57,2018-06-09 23:57:57,0.623s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 23:57:57,2018-06-09 23:57:58,0.123s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 23:57:58,2018-06-09 23:57:58,0.120s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:57:58,2018-06-09 23:58:01,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:58:01,2018-06-09 23:58:02,1.014s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:58:02,2018-06-09 23:58:04,2.214s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:58:04,2018-06-09 23:58:06,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:06,0.207s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:06,0.096s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:06,0.204s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:06,0.059s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC - CMO/input_1), ""xpath"", ""equals"", ""//*[@id="" + RID + ""]"", true)",Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:06,0.014s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 23:58:06,2018-06-09 23:58:07,0.606s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 23:58:07,2018-06-09 23:58:09,2.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 23:58:09,2018-06-09 23:58:09,0.150s,PASSED
