Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Investigation_Suit,Chrome 66.0.3359.139,It Contains All Schedule Investigation Request,2018-05-14 15:11:27,2018-05-14 15:19:00,7m - 33.649s,FAILED
,,,,,,
Test Cases/INVESTIGATION TEST CASES/TC_INV_001 Verify Schedule 4 Investigation Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-14 15:11:27,2018-05-14 15:12:46,1m - 19.556s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-14 15:11:27,2018-05-14 15:11:30,2.938s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 15:11:30,2018-05-14 15:11:33,2.599s,PASSED
"Statement - out.println("" Verify Schedule 4 Investigation Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-14 15:11:33,2018-05-14 15:11:33,0.012s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-14 15:11:33,2018-05-14 15:11:34,1.148s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:34,2018-05-14 15:11:35,0.923s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:11:35,2018-05-14 15:11:35,0.142s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:11:35,2018-05-14 15:11:35,0.121s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:11:35,2018-05-14 15:11:38,3.020s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:38,2018-05-14 15:11:39,1.101s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:39,2018-05-14 15:11:41,1.194s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:11:41,2018-05-14 15:11:43,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:43,2018-05-14 15:11:43,0.690s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:11:43,2018-05-14 15:11:44,0.307s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/select_--Select--Automatic x-r)),Chrome 66.0.3359.139,,2018-05-14 15:11:44,2018-05-14 15:11:44,0.142s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.139,,2018-05-14 15:11:44,2018-05-14 15:11:53,8.838s,PASSED
"Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:53,0.097s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:53,0.000s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:53,0.005s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:53,0.082s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:53,0.111s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:11:53,2018-05-14 15:11:56,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:56,2018-05-14 15:11:56,0.500s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:11:56,2018-05-14 15:11:59,3.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:59,2018-05-14 15:11:59,0.099s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:11:59,2018-05-14 15:12:00,0.448s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:12:00,2018-05-14 15:12:03,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:03,2018-05-14 15:12:03,0.483s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:12:03,2018-05-14 15:12:04,0.155s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:12:04,2018-05-14 15:12:04,0.103s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:12:04,2018-05-14 15:12:07,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:07,2018-05-14 15:12:07,0.735s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:07,2018-05-14 15:12:10,2.174s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:12:10,2018-05-14 15:12:10,0.238s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:12:10,2018-05-14 15:12:10,0.184s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:10,2018-05-14 15:12:10,0.104s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC - CMO/input_1), ""xpath"", ""equals"", ""//*[@id="" + RID + ""]"", true)",Chrome 66.0.3359.139,,2018-05-14 15:12:10,2018-05-14 15:12:10,0.016s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:10,2018-05-14 15:12:11,0.620s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:12:11,2018-05-14 15:12:13,2.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:12:13,2018-05-14 15:12:13,0.170s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:13,2018-05-14 15:12:13,0.109s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:12:13,2018-05-14 15:12:15,2.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:15,2018-05-14 15:12:46,31.421s,FAILED
,,,,,,
Test Cases/INVESTIGATION TEST CASES/TC_INV_002 Verify Schedule 5 Investigation Request Are Working Successfully Or No,Chrome 66.0.3359.139,,2018-05-14 15:12:46,2018-05-14 15:14:05,1m - 18.321s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-14 15:12:47,2018-05-14 15:12:50,2.951s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-14 15:12:50,2018-05-14 15:12:53,3.177s,PASSED
"Statement - out.println("" Verify Schedule 5 Investigation Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-14 15:12:53,2018-05-14 15:12:53,0.001s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-14 15:12:53,2018-05-14 15:12:54,1.124s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:54,2018-05-14 15:12:55,0.592s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:12:55,2018-05-14 15:12:55,0.130s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:12:55,2018-05-14 15:12:55,0.125s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:12:55,2018-05-14 15:12:58,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:58,2018-05-14 15:12:59,0.900s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:12:59,2018-05-14 15:13:00,1.151s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:13:00,2018-05-14 15:13:02,2.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:02,2018-05-14 15:13:02,0.521s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:13:02,2018-05-14 15:13:03,0.182s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/select_--Select--Automatic x-r)),Chrome 66.0.3359.139,,2018-05-14 15:13:03,2018-05-14 15:13:03,0.070s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.139,,2018-05-14 15:13:03,2018-05-14 15:13:11,8.302s,PASSED
"Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:11,0.044s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:11,0.000s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:11,0.000s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:11,0.043s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:11,0.083s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:13:11,2018-05-14 15:13:14,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:14,2018-05-14 15:13:15,0.508s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:13:15,2018-05-14 15:13:18,3.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:18,2018-05-14 15:13:18,0.089s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:18,2018-05-14 15:13:18,0.454s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:13:18,2018-05-14 15:13:21,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:21,2018-05-14 15:13:22,0.454s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:13:22,2018-05-14 15:13:22,0.136s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-14 15:13:22,2018-05-14 15:13:22,0.110s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-14 15:13:22,2018-05-14 15:13:25,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:25,2018-05-14 15:13:26,0.777s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:26,2018-05-14 15:13:28,2.268s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:13:28,2018-05-14 15:13:28,0.180s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-14 15:13:28,2018-05-14 15:13:28,0.156s,PASSED
click,Chrome 66.0.3359.139,,2018-05-14 15:13:28,2018-05-14 15:13:28,0.099s,PASSED
