Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Dispensary_Store_Suite,Chrome 67.0.3396.87,,2018-06-19 10:28:10,2018-06-19 11:31:43,1h - 3m - 32.784s,FAILED
,,,,,,
Test Cases/DISPENSARY TEST CASES/TC_DP_001 Verify Schedule 1 Dispensary Request Are Working Successfully Or Not,Chrome 67.0.3396.87,,2018-06-19 10:28:10,2018-06-19 10:39:36,11m - 25.752s,PASSED
openBrowser,Chrome 67.0.3396.87,,2018-06-19 10:28:11,2018-06-19 10:28:15,3.812s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-19 10:28:15,2018-06-19 10:28:19,4.549s,PASSED
maximizeWindow,Chrome 67.0.3396.87,,2018-06-19 10:28:19,2018-06-19 10:28:21,1.157s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:28:21,2018-06-19 10:28:22,1.051s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-19 10:28:22,2018-06-19 10:28:22,0.272s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-19 10:28:22,2018-06-19 10:28:22,0.223s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-19 10:28:22,2018-06-19 10:28:25,3.032s,PASSED
sendKeys,Chrome 67.0.3396.87,,2018-06-19 10:28:25,2018-06-19 10:28:26,0.755s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-19 10:28:26,2018-06-19 10:28:29,3.002s,PASSED
doubleClick,Chrome 67.0.3396.87,,2018-06-19 10:28:29,2018-06-19 10:28:29,0.367s,PASSED
doubleClick,Chrome 67.0.3396.87,,2018-06-19 10:28:29,2018-06-19 10:28:30,0.729s,PASSED
selectOptionByIndex,Chrome 67.0.3396.87,,2018-06-19 10:28:30,2018-06-19 10:28:30,0.352s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToStore/Page_Dispensary Store/select_--Select--Adernaline 0.)),Chrome 67.0.3396.87,,2018-06-19 10:28:30,2018-06-19 10:28:30,0.133s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 67.0.3396.87,,2018-06-19 10:28:30,2018-06-19 10:30:20,1m - 49.628s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-19 10:30:20,2018-06-19 10:30:20,0.047s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:30:20,2018-06-19 10:30:20,0.116s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-19 10:30:20,2018-06-19 10:30:23,3.001s,PASSED
Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToStore/Page_Dispensary Store/font_HPRNO180520187)),Chrome 67.0.3396.87,,2018-06-19 10:30:23,2018-06-19 10:30:23,0.101s,PASSED
Statement - out.println(RN1),Chrome 67.0.3396.87,,2018-06-19 10:30:23,2018-06-19 10:30:23,0.010s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 67.0.3396.87,,2018-06-19 10:30:23,2018-06-19 10:30:23,0.005s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:30:23,2018-06-19 10:30:24,0.593s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-19 10:30:24,2018-06-19 10:30:27,3.000s,PASSED
waitForElementPresent,Chrome 67.0.3396.87,,2018-06-19 10:30:27,2018-06-19 10:30:27,0.057s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:30:27,2018-06-19 10:30:27,0.101s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:30:27,2018-06-19 10:30:28,0.578s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-19 10:30:28,2018-06-19 10:30:31,3.001s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-19 10:30:31,2018-06-19 10:30:31,0.378s,PASSED
click,Chrome 67.0.3396.87,,2018-06-19 10:30:31,2018-06-19 10:30:32,0.592s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-19 10:30:32,2018-06-19 10:30:32,0.143s,PASSED
