Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Store_Suit,Chrome 66.0.3359.139,,2018-05-15 18:14:03,2018-05-15 19:17:31,1h - 3m - 27.974s,FAILED
,,,,,,
Test Cases/STORE TO CMS REQUEST TEST CASES/TC_STCMS_001 To Verify Schedule 1 Store To CMS Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-15 18:14:03,2018-05-15 18:24:38,10m - 34.583s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 18:14:03,2018-05-15 18:14:06,2.903s,PASSED
"Statement - out.println(""Verify Schedule 1 Store Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-15 18:14:06,2018-05-15 18:14:06,0.010s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 18:14:06,2018-05-15 18:14:08,1.866s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-15 18:14:08,2018-05-15 18:14:09,1.150s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:14:09,2018-05-15 18:14:10,0.857s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 18:14:10,2018-05-15 18:14:10,0.148s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 18:14:10,2018-05-15 18:14:11,0.126s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:14:11,2018-05-15 18:14:14,3.021s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:14:14,2018-05-15 18:14:15,1.072s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:14:15,2018-05-15 18:14:18,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:14:18,2018-05-15 18:14:18,0.171s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:14:18,2018-05-15 18:14:20,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:14:20,2018-05-15 18:14:21,0.907s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 18:14:21,2018-05-15 18:14:21,0.217s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 18:14:21,2018-05-15 18:14:21,0.178s,PASSED
Statement - SelectedOptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Store Request Schedule 1/Page_Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.139,,2018-05-15 18:14:21,2018-05-15 18:14:21,0.113s,PASSED
"Statement - For ([y = 1, y < SelectedOptions, (y++)])",Chrome 66.0.3359.139,,2018-05-15 18:14:21,2018-05-15 18:16:11,1m - 50.244s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:16:11,2018-05-15 18:16:13,2.000s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-15 18:16:13,2018-05-15 18:16:14,0.165s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:16:14,2018-05-15 18:16:14,0.106s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:16:14,2018-05-15 18:16:18,4.001s,PASSED
Statement - Cms_RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Store Request Schedule 1/Page_Store/font_PRNO050520189)),Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:18,0.092s,PASSED
Statement - CR = Cms_RequestNumber.trim(),Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:18,0.000s,PASSED
"Statement - out.println(""RQ :"" + Cms_RequestNumber)",Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:18,0.001s,PASSED
"Statement - RequestNumberID = Cms_RequestNumber.split(""/"")[2].trim()",Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:18,0.004s,PASSED
"Statement - out.println(""RQ ID :"" + RequestNumberID)",Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:18,0.000s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:16:18,2018-05-15 18:16:21,3.001s,PASSED
Statement - ok = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.click(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Store Request Schedule 1/Page_Store/button_OK)),Chrome 66.0.3359.139,,2018-05-15 18:16:21,2018-05-15 18:16:22,0.755s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:16:22,2018-05-15 18:16:25,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:16:25,2018-05-15 18:16:25,0.137s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:16:25,2018-05-15 18:16:25,0.719s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 18:16:25,2018-05-15 18:16:28,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 18:16:28,2018-05-15 18:16:29,0.564s,PASSED
