Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Investigation_Suite,Chrome 66.0.3359.181,It Contains All Schedule Investigation Request,2018-06-09 20:59:32,2018-06-09 21:15:34,16m - 1.660s,FAILED
,,,,,,
Test Cases/INVESTIGATION TEST CASES/TC_INV_001 Verify Schedule 4 Investigation Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-09 20:59:32,2018-06-09 21:02:12,2m - 39.570s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-09 20:59:33,2018-06-09 20:59:36,2.962s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 20:59:36,2018-06-09 20:59:38,1.684s,PASSED
"Statement - out.println("" Verify Schedule 4 Investigation Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-06-09 20:59:38,2018-06-09 20:59:38,0.010s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-09 20:59:38,2018-06-09 20:59:39,1.151s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:39,2018-06-09 20:59:40,0.765s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 20:59:40,2018-06-09 20:59:40,0.137s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 20:59:40,2018-06-09 20:59:40,0.123s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:59:40,2018-06-09 20:59:43,3.017s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:43,2018-06-09 20:59:44,0.820s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:44,2018-06-09 20:59:45,1.657s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:59:45,2018-06-09 20:59:47,2.003s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:47,2018-06-09 20:59:48,0.572s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 20:59:48,2018-06-09 20:59:48,0.192s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/select_--Select--Automatic x-r)),Chrome 66.0.3359.181,,2018-06-09 20:59:48,2018-06-09 20:59:48,0.097s,PASSED
"Statement - For ([e = 1, e < medicineslength, (e++)])",Chrome 66.0.3359.181,,2018-06-09 20:59:48,2018-06-09 20:59:56,7.781s,PASSED
"Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC/input_txtno), ""value"")",Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:56,0.065s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:56,0.001s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:56,0.004s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:56,0.055s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:56,0.075s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:59:56,2018-06-09 20:59:59,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:59:59,2018-06-09 21:00:00,0.488s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:00,2018-06-09 21:00:03,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:03,2018-06-09 21:00:03,0.091s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:03,2018-06-09 21:00:03,0.447s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:03,2018-06-09 21:00:06,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:06,2018-06-09 21:00:07,0.547s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:00:07,2018-06-09 21:00:07,0.120s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:00:07,2018-06-09 21:00:07,0.110s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:07,2018-06-09 21:00:10,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:10,2018-06-09 21:00:11,0.805s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:11,2018-06-09 21:00:13,2.090s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:00:13,2018-06-09 21:00:13,0.238s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:00:13,2018-06-09 21:00:14,0.524s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:14,2018-06-09 21:00:14,0.097s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC - CMO/input_1), ""xpath"", ""equals"", ""//*[@id="" + RID + ""]"", true)",Chrome 66.0.3359.181,,2018-06-09 21:00:14,2018-06-09 21:00:14,0.014s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:14,2018-06-09 21:00:14,0.607s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:14,2018-06-09 21:00:16,2.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 21:00:16,2018-06-09 21:00:17,0.204s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:17,2018-06-09 21:00:17,0.091s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:17,2018-06-09 21:00:19,2.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:19,2018-06-09 21:00:19,0.487s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:19,2018-06-09 21:00:22,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:22,2018-06-09 21:00:22,0.098s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:22,2018-06-09 21:00:23,0.438s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:23,2018-06-09 21:00:26,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:26,2018-06-09 21:00:27,0.986s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:00:27,2018-06-09 21:00:27,0.119s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 21:00:27,2018-06-09 21:00:27,0.113s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:27,2018-06-09 21:00:30,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:30,2018-06-09 21:00:32,1.692s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:32,2018-06-09 21:00:35,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:35,2018-06-09 21:00:35,0.169s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:35,2018-06-09 21:00:36,1.163s,PASSED
"Statement - ChooseRequest = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_Store/input_1), ""xpath"", ""equals"", ""//*[@id="" + RID + ""]"", true)",Chrome 66.0.3359.181,,2018-06-09 21:00:36,2018-06-09 21:00:36,0.005s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:00:36,2018-06-09 21:00:37,0.865s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:00:37,2018-06-09 21:00:39,2.001s,PASSED
Statement - selectedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_Store/select_--Select--E.C.G. Jelly)),Chrome 66.0.3359.181,,2018-06-09 21:00:39,2018-06-09 21:00:39,0.071s,PASSED
"Statement - For ([a = 1, a < selectedoptions, (a++)])",Chrome 66.0.3359.181,,2018-06-09 21:00:39,2018-06-09 21:02:03,1m - 24.407s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 21:02:03,2018-06-09 21:02:03,0.059s,PASSED
Statement - Try,Chrome 66.0.3359.181,,2018-06-09 21:02:03,2018-06-09 21:02:08,4.246s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 21:02:08,2018-06-09 21:02:11,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:02:11,2018-06-09 21:02:11,0.092s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 21:02:11,2018-06-09 21:02:11,0.690s,PASSED
closeBrowser,Chrome 66.0.3359.181,,2018-06-09 21:02:11,2018-06-09 21:02:12,0.644s,PASSED
"Statement - out.println(""Schedule 4 Investigation Request Are Working Successfully"")",Chrome 66.0.3359.181,,2018-06-09 21:02:12,2018-06-09 21:02:12,0.001s,PASSED
,,,,,,
