Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Dispensary_Cms_Suite,Chrome 66.0.3359.181,,2018-06-10 14:47:56,2018-06-10 15:45:04,57m - 8.511s,ERROR
,,,,,,
Test Cases/DISPENSARY TEST CASES/TC_DP_013 Verify Schedule 1 Dispensary To CMS Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-10 14:47:56,2018-06-10 14:52:42,4m - 46.348s,ERROR
openBrowser,Chrome 66.0.3359.181,,2018-06-10 14:47:57,2018-06-10 14:48:00,3.573s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-10 14:48:00,2018-06-10 14:48:11,10.567s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-10 14:48:11,2018-06-10 14:48:12,1.145s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:48:12,2018-06-10 14:48:15,2.562s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-10 14:48:15,2018-06-10 14:48:15,0.205s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-10 14:48:15,2018-06-10 14:48:15,0.200s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:48:15,2018-06-10 14:48:18,3.026s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:48:18,2018-06-10 14:48:19,1.119s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:48:19,2018-06-10 14:48:22,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:48:22,2018-06-10 14:48:22,0.154s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:48:22,2018-06-10 14:48:24,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:48:24,2018-06-10 14:48:25,0.761s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:48:25,2018-06-10 14:48:27,2.003s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-10 14:48:27,2018-06-10 14:48:27,0.224s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-10 14:48:27,2018-06-10 14:48:27,0.211s,PASSED
Statement - medicineslength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToCms/Page_Dispensary Store/select_--Select--Adernaline 0.)),Chrome 66.0.3359.181,,2018-06-10 14:48:27,2018-06-10 14:48:28,0.120s,PASSED
"Statement - For ([e = 1, e <= medicineslength - 1, (e++)])",Chrome 66.0.3359.181,,2018-06-10 14:48:28,2018-06-10 14:51:27,2m - 58.951s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-10 14:51:27,2018-06-10 14:51:27,0.054s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:27,2018-06-10 14:51:27,0.131s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:27,2018-06-10 14:51:30,3.001s,PASSED
Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(DispensaryToCms/Page_Dispensary Store/font_PRNO18052018174)),Chrome 66.0.3359.181,,2018-06-10 14:51:30,2018-06-10 14:51:30,0.068s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-06-10 14:51:30,2018-06-10 14:51:30,0.011s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-06-10 14:51:30,2018-06-10 14:51:30,0.007s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:30,2018-06-10 14:51:30,0.605s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:30,2018-06-10 14:51:33,3.000s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-10 14:51:33,2018-06-10 14:51:33,0.040s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:33,2018-06-10 14:51:34,0.134s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:34,2018-06-10 14:51:34,0.696s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:34,2018-06-10 14:51:37,3.001s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-10 14:51:37,2018-06-10 14:51:38,0.629s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:38,2018-06-10 14:51:39,1.015s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-10 14:51:39,2018-06-10 14:51:39,0.149s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-10 14:51:39,2018-06-10 14:51:39,0.177s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:39,2018-06-10 14:51:42,3.000s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:42,2018-06-10 14:51:44,1.745s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:44,2018-06-10 14:51:47,3.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:47,2018-06-10 14:51:47,0.122s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:47,2018-06-10 14:51:49,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:49,2018-06-10 14:51:50,0.757s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-10 14:51:50,2018-06-10 14:51:50,0.201s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:50,2018-06-10 14:51:50,0.120s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(lab/Page_KDMC - CMO/input_1), ""xpath"", ""equals"", ""//*[@id="" + RID + ""]"", true)",Chrome 66.0.3359.181,,2018-06-10 14:51:50,2018-06-10 14:51:50,0.018s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:50,2018-06-10 14:51:51,0.887s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:51,2018-06-10 14:51:53,2.001s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-10 14:51:53,2018-06-10 14:51:53,0.181s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:53,2018-06-10 14:51:53,0.121s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:53,2018-06-10 14:51:55,2.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:51:55,2018-06-10 14:51:56,0.584s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:51:56,2018-06-10 14:51:59,3.000s,PASSED
waitForElementPresent,Chrome 66.0.3359.181,,2018-06-10 14:51:59,2018-06-10 14:52:20,20.524s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:52:20,2018-06-10 14:52:20,0.091s,PASSED
click,Chrome 66.0.3359.181,,2018-06-10 14:52:20,2018-06-10 14:52:20,0.538s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-10 14:52:20,2018-06-10 14:52:23,3.000s,PASSED
