Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Emergency_Suit,Chrome 66.0.3359.139,It Contains All The Schedule Emergency Request,2018-05-15 13:01:53,2018-05-15 13:22:37,20m - 43.931s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_001 Verify Schedule 1 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-15 13:01:54,2018-05-15 13:02:30,36.069s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 13:01:54,2018-05-15 13:01:58,3.429s,PASSED
"Statement - out.println(""Verify Schedule 1 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-15 13:01:58,2018-05-15 13:01:58,0.011s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 13:01:58,2018-05-15 13:02:05,7.446s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-15 13:02:05,2018-05-15 13:02:06,1.173s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:02:06,2018-05-15 13:02:06,0.190s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:02:06,2018-05-15 13:02:07,0.115s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:07,2018-05-15 13:02:10,3.015s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:10,2018-05-15 13:02:11,1.041s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:11,2018-05-15 13:02:14,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:14,2018-05-15 13:02:14,0.117s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:14,2018-05-15 13:02:16,2.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:16,2018-05-15 13:02:16,0.439s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:16,2018-05-15 13:02:18,2.003s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 13:02:18,2018-05-15 13:02:18,0.184s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.139,,2018-05-15 13:02:18,2018-05-15 13:02:18,0.091s,PASSED
"Statement - For ([u = 1, u < seletedoptions, (u++)])",Chrome 66.0.3359.139,,2018-05-15 13:02:18,2018-05-15 13:02:30,11.356s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_002 Verify Schedule 3 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-15 13:02:30,2018-05-15 13:07:10,4m - 39.715s,FAILED
openBrowser,Chrome 66.0.3359.139,,2018-05-15 13:02:30,2018-05-15 13:02:33,2.845s,PASSED
"Statement - out.println(""Verify Schedule 3 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-15 13:02:33,2018-05-15 13:02:33,0.001s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-15 13:02:33,2018-05-15 13:02:35,1.840s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-15 13:02:35,2018-05-15 13:02:36,1.145s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:02:36,2018-05-15 13:02:36,0.203s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:02:36,2018-05-15 13:02:36,0.147s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:36,2018-05-15 13:02:39,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:39,2018-05-15 13:02:40,0.830s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:40,2018-05-15 13:02:43,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:43,2018-05-15 13:02:43,0.112s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:43,2018-05-15 13:02:45,2.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:02:45,2018-05-15 13:02:46,0.618s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:02:46,2018-05-15 13:02:48,2.000s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 13:02:48,2018-05-15 13:02:48,0.177s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.139,,2018-05-15 13:02:48,2018-05-15 13:02:48,0.070s,PASSED
"Statement - For ([u = 1, u < seletedoptions - 1, (u++)])",Chrome 66.0.3359.139,,2018-05-15 13:02:48,2018-05-15 13:03:09,20.821s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-15 13:03:09,2018-05-15 13:03:09,0.045s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:09,2018-05-15 13:03:09,0.103s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:09,2018-05-15 13:03:12,3.002s,PASSED
Statement - RequestNumber = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/font_ERNO100520183)),Chrome 66.0.3359.139,,2018-05-15 13:03:12,2018-05-15 13:03:12,0.056s,PASSED
"Statement - Rno = RequestNumber.split(""/"")[2]",Chrome 66.0.3359.139,,2018-05-15 13:03:12,2018-05-15 13:03:12,0.005s,PASSED
Statement - out.println(Rno),Chrome 66.0.3359.139,,2018-05-15 13:03:12,2018-05-15 13:03:12,0.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:12,2018-05-15 13:03:13,0.760s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:13,2018-05-15 13:03:16,3.000s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:16,2018-05-15 13:03:16,0.108s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:16,2018-05-15 13:03:17,0.573s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:17,2018-05-15 13:03:20,3.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:20,2018-05-15 13:03:20,0.318s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:03:20,2018-05-15 13:03:20,0.115s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-15 13:03:20,2018-05-15 13:03:20,0.117s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:20,2018-05-15 13:03:23,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:23,2018-05-15 13:03:24,0.537s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:24,2018-05-15 13:03:26,2.001s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:26,2018-05-15 13:03:26,0.476s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 13:03:26,2018-05-15 13:03:26,0.217s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-15 13:03:26,2018-05-15 13:03:27,0.147s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:27,2018-05-15 13:03:27,0.095s,PASSED
"Statement - ID = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.modifyObjectProperty(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - CMO/input_3), ""xpath"", ""equals"", ""//*[@id="" + Rno + ""]"", true)",Chrome 66.0.3359.139,,2018-05-15 13:03:27,2018-05-15 13:03:27,0.010s,PASSED
click,Chrome 66.0.3359.139,,2018-05-15 13:03:27,2018-05-15 13:03:27,0.597s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-15 13:03:27,2018-05-15 13:03:29,2.001s,PASSED
