Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pharmacy_Suite,Chrome 66.0.3359.181,,2018-06-09 20:15:42,2018-06-09 20:52:23,36m - 41.004s,FAILED
,,,,,,
Test Cases/PHARMACY TEST CASES/TC_PHAR_002 Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not,Chrome 66.0.3359.181,,2018-06-09 20:15:42,2018-06-09 20:24:57,9m - 15.251s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-09 20:15:43,2018-06-09 20:15:46,3.036s,PASSED
"Statement - out.println(""Verify Schedule 2 Pharmacy Request Are Working Successfully Or Not"")",Chrome 66.0.3359.181,,2018-06-09 20:15:46,2018-06-09 20:15:46,0.012s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-09 20:15:46,2018-06-09 20:15:47,1.555s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-09 20:15:47,2018-06-09 20:15:48,1.139s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:15:48,2018-06-09 20:15:49,0.750s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 20:15:49,2018-06-09 20:15:49,0.144s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-09 20:15:49,2018-06-09 20:15:49,0.126s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:15:49,2018-06-09 20:15:52,3.019s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:15:52,2018-06-09 20:15:53,0.896s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:15:53,2018-06-09 20:15:56,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:15:56,2018-06-09 20:15:58,1.741s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:15:58,2018-06-09 20:16:01,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:16:01,2018-06-09 20:16:01,0.110s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:16:01,2018-06-09 20:16:02,1.009s,PASSED
selectOptionByIndex,Chrome 66.0.3359.181,,2018-06-09 20:16:02,2018-06-09 20:16:03,0.390s,PASSED
Statement - MedicineLength = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(PharmacyRequest/Page_KDMC-Pharmacy/select_--Select--Albendazole)),Chrome 66.0.3359.181,,2018-06-09 20:16:03,2018-06-09 20:16:03,0.089s,PASSED
"Statement - For ([l = 1, l <= MedicineLength - 1, (l++)])",Chrome 66.0.3359.181,,2018-06-09 20:16:03,2018-06-09 20:18:05,2m - 2.606s,PASSED
"Statement - RN1 = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(PharmacyRequest/Page_KDMC-Pharmacy/input_txtno), ""value"")",Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:05,0.054s,PASSED
Statement - out.println(RN1),Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:05,0.000s,PASSED
"Statement - RID = RN1.split(""/"")[2]",Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:05,0.004s,PASSED
scrollToElement,Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:05,0.043s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:05,0.110s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-09 20:18:05,2018-06-09 20:18:08,3.001s,PASSED
click,Chrome 66.0.3359.181,,2018-06-09 20:18:08,2018-06-09 20:18:09,0.732s,PASSED
