Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Emergency_Suit,Chrome 66.0.3359.139,It Contains All The Schedule Emergency Request,2018-05-18 12:39:25,2018-05-18 13:13:16,33m - 50.783s,FAILED
,,,,,,
Test Cases/EMERGENCY TEST CASES/TC_ER_001 Verify Schedule 1 Emergency  Request Are Working Successfully Or Not,Chrome 66.0.3359.139,,2018-05-18 12:39:25,2018-05-18 12:48:30,9m - 4.934s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-18 12:39:26,2018-05-18 12:39:28,2.875s,PASSED
"Statement - out.println(""Verify Schedule 1 Emergency  Request Are Working Successfully Or Not"")",Chrome 66.0.3359.139,,2018-05-18 12:39:28,2018-05-18 12:39:28,0.011s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-18 12:39:28,2018-05-18 12:39:31,2.710s,PASSED
maximizeWindow,Chrome 66.0.3359.139,,2018-05-18 12:39:31,2018-05-18 12:39:32,1.151s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 12:39:32,2018-05-18 12:39:33,0.264s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-18 12:39:33,2018-05-18 12:39:33,0.145s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-18 12:39:33,2018-05-18 12:39:36,3.017s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 12:39:36,2018-05-18 12:39:38,1.909s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-18 12:39:38,2018-05-18 12:39:41,3.002s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 12:39:41,2018-05-18 12:39:41,0.161s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-18 12:39:41,2018-05-18 12:39:43,2.003s,PASSED
click,Chrome 66.0.3359.139,,2018-05-18 12:39:43,2018-05-18 12:39:43,0.531s,PASSED
delay,Chrome 66.0.3359.139,,2018-05-18 12:39:43,2018-05-18 12:39:45,2.002s,PASSED
selectOptionByIndex,Chrome 66.0.3359.139,,2018-05-18 12:39:45,2018-05-18 12:39:46,0.216s,PASSED
Statement - seletedoptions = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getNumberOfTotalOption(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Emergency/Page_KDMC - Emergency/select_--Select--Adernaline 0.)),Chrome 66.0.3359.139,,2018-05-18 12:39:46,2018-05-18 12:39:46,0.091s,PASSED
"Statement - For ([u = 1, u < seletedoptions, (u++)])",Chrome 66.0.3359.139,,2018-05-18 12:39:46,2018-05-18 12:40:31,45.535s,PASSED
scrollToElement,Chrome 66.0.3359.139,,2018-05-18 12:40:31,2018-05-18 12:40:31,0.067s,PASSED
